,Valor_Aluguel,Valor_Condominio,Metragem,N_Quartos,N_banheiros,N_Suites,N_Vagas
5473,3400,538.0,44,1,1,0,1
5474,3400,750.0,84,3,2,1,2
5475,3400,600.0,51,1,1,0,1
5476,3400,400.0,46,1,2,1,1
5477,3400,1000.0,155,2,2,1,2
5478,3400,1350.0,172,3,5,3,3
5479,3400,750.0,135,3,3,1,2
5480,3400,1199.0,119,3,2,1,2
5481,3500,1000.0,125,3,2,1,2
5482,3500,1030.0,126,3,4,3,2
5483,3500,580.0,98,2,1,2,2
5484,3500,1030.0,126,3,5,3,2
5485,3500,1200.0,140,3,1,3,1
5486,3500,540.0,60,2,2,1,2
5487,3500,1100.0,134,3,3,1,2
5488,3500,700.0,105,3,4,3,2
5489,3500,800.0,52,2,2,1,1
5490,3500,1857.5,172,4,3,1,4
5491,3500,970.0,70,2,2,1,2
5492,3500,1410.0,172,4,1,3,2
5493,3500,1250.0,172,4,6,3,2
5494,3500,345.0,93,3,2,1,2
5495,3500,1007.0,93,3,2,1,2
5496,3500,1007.0,93,3,2,1,2
5497,3500,1370.0,87,2,2,1,1
5498,3500,800.0,48,1,2,1,1
5499,3500,1000.0,114,3,3,1,2
5500,3500,1272.0,161,2,2,1,1
5501,3500,776.0,70,2,3,2,1
5502,3500,1550.0,166,3,3,1,1
5503,3500,1007.0,93,3,2,1,2
5504,3500,750.0,133,3,4,3,2
5505,3500,1050.0,113,3,3,1,1
5506,3500,0.0,82,2,2,1,2
5507,3500,1370.0,165,4,5,2,2
5508,3500,0.0,33,1,2,1,1
5509,3500,1600.0,127,3,4,3,3
5510,3500,1500.0,172,3,4,1,2
5511,3500,1100.0,117,3,3,1,2
5512,3500,0.0,64,2,2,1,2
5513,3500,1200.0,127,2,2,1,2
5514,3500,1222.0,112,3,4,2,2
5515,3500,1801.0,91,2,3,1,1
5516,3500,1100.0,143,3,5,3,2
5517,3500,1200.0,111,3,3,2,2
5518,3500,1017.0,94,2,3,1,2
5519,3500,500.0,51,1,1,0,1
5520,3500,1000.0,100,4,2,1,2
5521,3500,1240.0,120,3,2,1,1
5522,3500,874.0,73,3,1,0,2
5523,3500,900.0,83,2,1,0,0
5524,3500,1800.0,120,3,2,1,2
5525,3500,435.0,49,1,1,0,1
5526,3500,600.0,70,2,1,0,1
5527,3500,200.0,80,2,2,0,1
5528,3500,800.0,62,1,1,0,1
5529,3500,1850.0,172,4,4,3,2
5530,3500,1857.5,172,4,1,4,4
5531,3500,980.0,112,3,2,1,1
5532,3500,750.0,87,3,2,1,2
5533,3500,950.0,112,3,2,1,2
5534,3500,1030.0,126,3,4,3,2
5535,3500,1100.0,115,3,2,1,2
5536,3500,1100.0,120,3,2,1,2
5537,3500,1100.0,120,3,2,1,2
5538,3500,1030.0,126,3,4,3,2
5539,3500,1550.0,122,3,2,1,2
5540,3500,1030.0,126,3,4,3,2
5541,3500,1030.0,126,3,4,3,2
5542,3500,1000.0,125,3,2,1,2
5543,3500,690.0,60,1,2,1,1
5544,3500,680.0,60,2,2,1,1
5545,3500,1500.0,172,4,5,4,4
5546,3500,890.0,120,3,2,1,2
5547,3500,890.0,120,3,2,1,2
5548,3500,620.0,49,1,2,1,1
5549,3500,1500.0,130,3,2,1,2
5550,3500,1857.5,172,3,4,3,3
5551,3500,1007.0,93,3,2,1,2
5552,3500,1007.0,93,3,2,1,2
5553,3500,618.0,94,3,3,1,2
5554,3500,0.0,117,4,2,1,3
5555,3500,700.0,120,3,2,1,2
5556,3500,1093.0,62,1,1,0,1
5557,3500,1857.5,78,2,2,1,2
5558,3500,1325.0,157,3,2,1,1
5559,3500,1711.0,172,3,2,1,1
5560,3500,1325.0,157,3,2,1,1
5561,3500,900.0,72,2,1,0,1
5562,3500,1400.0,110,3,2,1,1
5563,3500,756.0,56,1,2,1,1
5564,3500,0.0,68,2,2,1,1
5565,3500,550.0,87,3,2,1,2
5566,3500,890.0,64,2,2,1,2
5567,3500,1857.5,172,4,3,2,3
5568,3500,1148.0,145,3,2,1,1
5569,3500,650.0,66,2,2,1,2
5570,3500,660.0,85,3,2,1,2
5571,3500,650.0,34,1,1,0,1
5572,3500,436.0,45,1,1,0,1
5573,3500,0.0,130,3,4,3,3
5574,3500,680.0,100,3,2,1,2
5575,3500,600.0,62,2,2,1,1
5576,3500,0.0,87,3,3,2,2
5577,3500,650.0,50,1,1,0,1
5578,3500,174.0,130,2,2,1,1
5579,3500,1000.0,87,3,4,3,3
5580,3500,912.0,106,2,2,1,2
5581,3500,912.0,106,3,2,1,2
5582,3500,1500.0,115,1,2,1,0
5583,3500,866.0,136,3,2,1,3
5584,3500,900.0,136,4,2,1,2
5585,3500,760.0,86,3,2,1,2
5586,3500,900.0,130,3,2,1,2
5587,3500,1857.5,172,3,3,2,3
5588,3500,1355.0,123,3,2,1,3
5589,3500,675.0,77,2,2,1,2
5590,3500,1150.0,103,3,2,1,2
5591,3500,1590.0,136,3,4,3,2
5592,3500,550.0,44,1,1,0,1
5593,3500,1800.0,91,3,2,1,1
5594,3500,705.0,31,1,2,1,1
5595,3500,1800.0,131,3,2,1,2
5596,3500,900.0,94,2,2,1,2
5597,3500,1390.0,127,3,2,1,2
5598,3500,915.0,94,3,2,1,2
5599,3500,680.0,70,1,2,1,2
5600,3500,750.0,113,4,2,1,2
5601,3500,1439.0,105,3,3,1,2
5602,3500,900.0,126,3,4,3,2
5603,3500,1100.0,110,3,3,1,3
5604,3500,800.0,55,1,2,1,1
5605,3500,600.0,65,2,2,1,1
5606,3500,570.0,51,1,2,1,1
5607,3500,780.0,120,3,2,1,2
5608,3500,1100.0,110,3,2,1,3
5609,3500,329.0,64,2,2,1,1
5610,3500,800.0,120,3,2,1,2
5611,3500,400.0,41,1,2,1,1
5612,3500,500.0,50,1,2,1,1
5613,3500,1850.0,172,3,2,1,2
5614,3500,900.0,127,3,2,1,2
5615,3500,0.0,41,1,2,1,1
5616,3500,0.0,40,1,2,1,1
5617,3500,600.0,70,2,2,1,1
5618,3500,1400.0,117,3,3,1,2
5619,3500,1420.0,150,3,3,1,1
5620,3500,1850.0,172,4,6,3,2
5621,3500,1857.5,172,4,5,4,4
5622,3500,1490.0,140,3,3,1,3
5623,3500,1600.0,165,4,4,3,2
5624,3500,1250.0,147,4,4,2,3
5625,3500,900.0,112,3,3,1,2
5626,3500,580.0,96,3,3,1,2
5627,3500,760.0,96,3,2,1,2
5628,3500,1857.5,119,3,2,1,2
5629,3500,600.0,49,1,2,1,1
5630,3500,480.0,50,1,2,1,1
5631,3500,1090.0,100,2,2,1,2
5632,3500,0.0,93,3,3,1,2
5633,3500,585.0,84,1,2,1,1
5634,3500,1857.5,172,3,1,3,3
5635,3500,1758.0,142,4,2,1,3
5636,3500,700.0,70,2,2,1,2
5637,3500,1100.0,105,3,4,1,2
5638,3500,1857.5,172,3,5,3,3
5639,3500,1190.0,120,3,2,1,2
5640,3500,551.0,44,1,2,1,1
5641,3500,1300.0,131,3,4,1,2
5642,3500,1057.0,88,2,2,1,2
5643,3500,1050.0,100,3,2,1,2
5644,3500,0.0,65,1,1,0,1
5645,3500,480.0,41,1,1,0,1
5646,3500,667.0,76,2,1,0,1
5647,3500,1450.0,156,3,4,3,3
5648,3500,720.0,95,3,2,1,2
5649,3500,1020.0,120,3,3,2,2
5650,3500,1100.0,45,1,1,0,1
5651,3500,1770.0,167,3,4,3,2
5652,3500,930.0,98,2,3,2,2
5653,3500,640.0,167,3,2,1,3
5654,3500,836.0,76,3,2,1,2
5655,3500,1857.5,172,4,3,2,4
5656,3500,1007.0,93,3,1,0,1
5657,3500,720.0,94,3,2,1,2
5658,3500,570.0,103,3,2,1,1
5659,3500,1400.0,145,4,3,2,3
5660,3500,1650.0,114,3,2,1,2
5661,3500,1583.0,135,3,4,3,3
5662,3500,700.0,39,1,2,1,1
5663,3500,1377.0,140,3,2,1,1
5664,3500,770.0,86,3,2,1,2
5665,3500,566.0,67,2,2,1,1
5666,3500,750.0,55,1,2,1,1
5667,3500,1857.5,62,1,2,1,1
5668,3500,1300.0,86,3,2,1,1
5669,3500,1190.0,83,3,2,1,2
5670,3501,850.0,115,2,4,1,2
5671,3520,1240.0,110,3,2,1,1
5672,3524,1726.0,75,1,2,1,2
5673,3545,545.0,43,1,1,0,1
5674,3580,600.0,100,3,2,1,1
5675,3580,787.0,36,1,2,1,1
5676,3600,525.0,73,2,2,1,2
5677,3600,750.0,36,1,2,1,1
5678,3600,700.0,80,2,3,1,1
5679,3600,465.0,38,1,2,1,1
5680,3600,800.0,55,1,2,1,1
5681,3600,1200.0,80,3,2,1,2
5682,3600,350.0,45,1,2,1,1
5683,3600,1570.0,134,4,5,2,2
5684,3600,860.0,105,3,3,1,2
5685,3600,649.0,130,3,1,0,0
5686,3600,648.0,130,3,2,1,0
5687,3600,1800.0,95,4,3,2,2
5688,3600,0.0,96,3,2,1,2
5689,3600,1550.0,172,4,2,1,2
5690,3600,750.0,36,1,2,1,1
5691,3600,1155.0,87,3,2,1,1
5692,3600,1800.0,172,3,4,3,3
5693,3600,950.0,94,3,2,1,2
5694,3600,465.0,38,1,2,1,1
5695,3600,0.0,130,3,4,3,3
5696,3600,1800.0,127,3,3,2,3
5697,3600,1857.5,160,3,2,1,3
5698,3600,1400.0,138,2,3,2,2
5699,3600,1300.0,130,3,2,1,2
5700,3600,885.0,72,2,2,1,2
5701,3600,1200.0,110,3,2,1,1
5702,3600,1150.0,86,2,3,2,2
5703,3600,890.0,94,3,2,1,2
5704,3600,1400.0,138,2,3,2,2
5705,3600,1275.0,150,3,2,1,2
5706,3600,1210.0,127,2,2,0,2
5707,3600,1700.0,120,3,1,0,1
5708,3600,1.0,33,1,2,1,1
5709,3600,1100.0,35,1,2,1,1
5710,3650,691.0,40,1,2,1,1
5711,3650,850.0,55,1,2,1,1
5712,3650,550.0,79,3,2,1,2
5713,3700,1100.0,80,2,2,1,2
5714,3700,630.0,50,1,2,1,1
5715,3700,1857.5,125,3,4,1,2
5716,3700,800.0,70,2,2,1,1
5717,3700,892.0,35,1,2,1,1
5718,3700,1700.0,128,3,5,3,2
5719,3700,1420.0,137,3,3,1,1
5720,3700,1700.0,140,3,2,1,2
5721,3700,1700.0,165,3,6,3,2
5722,3700,700.0,97,2,4,2,2
5723,3700,1150.0,110,3,3,1,2
5724,3700,911.0,88,1,2,1,2
5725,3700,1250.0,65,2,2,1,2
5726,3700,600.0,65,2,2,1,2
5727,3700,600.0,60,1,1,0,1
5728,3700,590.0,60,1,1,0,1
5729,3700,850.0,50,1,2,1,1
5730,3700,700.0,49,1,2,1,1
5731,3700,519.0,68,1,1,0,1
5732,3700,808.0,65,2,1,0,1
5733,3700,1857.5,150,3,2,1,2
5734,3700,0.0,76,2,2,1,1
5735,3700,1420.0,137,3,2,1,1
5736,3700,895.0,68,2,2,1,2
5737,3700,1502.0,120,3,1,0,2
5738,3700,900.0,94,2,2,1,2
5739,3700,1380.0,107,3,2,1,2
5740,3700,0.0,117,3,2,1,1
5741,3700,1560.0,109,3,2,1,2
5742,3700,700.0,84,3,2,1,2
5743,3700,595.0,73,1,2,1,1
5744,3750,700.0,94,2,3,1,2
5745,3750,1470.0,109,3,2,1,2
5746,3750,670.0,36,1,2,1,1
5747,3770,1400.0,104,3,2,1,2
5748,3780,1050.0,172,4,3,2,3
5749,3800,1450.0,155,3,4,3,3
5750,3800,884.0,150,3,4,3,2
5751,3800,0.0,135,3,2,1,2
5752,3800,1000.0,69,2,2,1,2
5753,3800,1820.0,45,1,2,1,1
5754,3800,780.0,80,2,2,1,1
5755,3800,545.0,54,2,2,1,1
5756,3800,1000.0,60,2,2,1,2
5757,3800,1625.0,145,1,3,1,2
5758,3800,1500.0,104,3,2,1,2
5759,3800,1700.0,172,4,5,3,2
5760,3800,1050.0,96,2,3,2,2
5761,3800,1400.0,170,3,1,0,2
5762,3800,480.0,172,3,2,1,0
5763,3800,1200.0,135,3,2,1,2
5764,3800,1450.0,155,3,4,3,3
5765,3800,500.0,45,1,2,1,1
5766,3800,1453.0,172,4,2,1,3
5767,3800,500.0,51,1,1,0,1
5768,3800,1653.0,164,4,2,1,2
5769,3800,580.0,103,4,2,1,2
5770,3800,900.0,49,1,1,0,1
5771,3800,1548.0,110,3,2,1,2
5772,3800,1795.0,172,3,4,3,4
5773,3800,700.0,70,1,1,0,0
5774,3800,1053.0,97,2,2,1,2
5775,3800,1120.0,130,3,2,1,2
5776,3800,800.0,94,1,1,0,2
5777,3800,880.0,60,2,1,0,1
5778,3800,1119.0,51,1,2,1,2
5779,3800,1835.0,120,3,5,3,3
5780,3800,1826.0,165,4,5,2,4
5781,3800,1750.0,150,1,3,1,2
5782,3800,942.0,145,4,4,2,3
5783,3800,780.0,62,2,2,1,2
5784,3800,1100.0,140,3,2,1,2
5785,3800,1857.5,172,3,2,1,3
5786,3800,1161.0,130,3,2,1,2
5787,3800,1000.0,134,3,2,1,2
5788,3800,1615.0,140,4,2,1,2
5789,3800,264.0,105,2,1,0,0
5790,3800,1066.0,110,3,2,1,2
5791,3800,710.0,55,1,1,0,1
5792,3850,574.0,80,3,2,1,2
5793,3850,1857.5,92,2,3,1,2
5794,3850,1450.0,155,4,4,1,3
5795,3900,1.0,67,2,2,1,1
5796,3900,1200.0,119,3,3,1,2
5797,3900,400.0,49,1,2,1,1
5798,3900,415.0,43,1,1,0,1
5799,3900,400.0,49,1,2,1,1
5800,3900,1100.0,110,3,2,1,2
5801,3900,730.0,120,3,2,0,2
5802,3900,1521.0,113,3,2,1,3
5803,3900,1530.0,135,3,3,2,3
5804,3900,1780.0,130,2,1,0,2
5805,3900,0.0,31,1,2,1,1
5806,3900,800.0,70,2,2,1,1
5807,3900,717.0,47,1,2,1,1
5808,3900,750.0,50,1,2,1,1
5809,3900,1200.0,84,2,2,1,2
5810,3900,1690.0,168,3,2,1,1
5811,3900,1809.0,168,4,4,3,4
5812,3900,715.0,90,3,3,1,2
5813,3900,378.0,60,2,2,1,1
5814,3900,983.0,139,3,2,1,1
5815,3900,850.0,48,1,2,1,1
5816,3950,1857.5,172,3,4,3,4
5817,3950,675.0,70,2,2,1,2
5818,3950,867.0,92,3,2,1,2
5819,3967,670.0,33,1,2,1,1
5820,3990,1857.5,172,3,5,2,3
5821,3998,783.0,60,2,2,1,1
5822,4000,1398.0,144,4,3,2,4
5823,4000,574.0,79,2,2,1,2
5824,4000,650.0,80,3,2,1,2
5825,4000,1123.0,160,3,7,3,3
5826,4000,574.0,79,2,2,1,2
5827,4000,1857.5,165,3,4,3,3
5828,4000,1451.0,172,4,4,3,2
5829,4000,1451.0,172,4,4,3,2
5830,4000,800.0,172,5,1,4,2
5831,4000,1200.0,172,3,2,3,2
5832,4000,1600.0,140,3,4,3,2
5833,4000,0.0,111,3,2,1,2
5834,4000,1150.0,90,2,2,1,2
5835,4000,1415.0,120,3,3,1,2
5836,4000,1750.0,144,3,4,3,2
5837,4000,1400.0,130,3,3,1,1
5838,4000,1531.0,150,3,4,3,3
5839,4000,1800.0,160,3,2,1,4
5840,4000,1600.0,172,4,4,3,3
5841,4000,450.0,45,1,2,1,1
5842,4000,1079.0,115,4,5,2,4
5843,4000,1000.0,107,2,3,2,2
5844,4000,780.0,62,2,2,1,2
5845,4000,0.0,102,3,2,1,2
5846,4000,1857.5,170,3,4,1,2
5847,4000,600.0,88,3,2,1,2
5848,4000,1500.0,160,2,3,1,2
5849,4000,800.0,100,3,4,1,2
5850,4000,770.0,100,2,2,1,2
5851,4000,1078.0,104,3,2,1,2
5852,4000,360.0,35,1,2,1,1
5853,4000,0.0,38,1,2,1,1
5854,4000,750.0,74,3,2,1,1
5855,4000,700.0,64,3,2,1,1
5856,4000,1857.5,172,2,2,1,1
5857,4000,800.0,60,2,1,0,1
5858,4000,340.0,35,1,2,1,1
5859,4000,0.0,41,1,1,0,1
5860,4000,1857.5,172,3,2,1,2
5861,4000,1172.0,120,1,1,0,1
5862,4000,1400.0,126,3,2,1,2
5863,4000,1700.0,168,3,2,1,1
5864,4000,1857.5,172,4,4,3,4
5865,4000,1300.0,127,3,4,3,2
5866,4000,724.0,110,3,2,1,2
5867,4000,1226.0,127,3,1,0,2
5868,4000,1449.0,156,3,4,3,3
5869,4000,1800.0,117,3,2,1,3
5870,4000,1123.0,160,3,4,3,3
5871,4000,575.0,80,3,2,1,2
5872,4000,574.0,80,1,1,0,0
5873,4000,574.0,79,2,2,1,2
5874,4000,600.0,80,2,2,1,2
5875,4000,450.0,49,1,2,1,1
5876,4000,500.0,60,2,1,0,1
5877,4000,950.0,125,4,4,3,3
5878,4000,1150.0,90,2,1,0,2
5879,4000,1857.5,112,2,3,1,1
5880,4000,1857.5,111,2,2,1,1
5881,4000,1050.0,95,2,2,1,2
5882,4000,1857.5,155,3,2,1,3
5883,4000,600.0,104,2,1,0,1
5884,4000,1857.5,172,4,5,4,4
5885,4000,645.0,126,4,3,1,2
5886,4000,900.0,96,1,2,1,2
5887,4000,1857.5,172,3,4,3,2
5888,4000,1648.0,172,4,4,3,3
5889,4000,670.0,35,1,2,1,1
5890,4000,772.0,96,3,2,1,2
5891,4000,799.0,94,3,2,1,2
5892,4000,1310.0,157,3,2,1,2
5893,4000,1500.0,130,4,4,3,3
5894,4000,1857.5,160,3,3,2,3
5895,4000,1857.5,172,3,4,3,3
5896,4000,1280.0,170,4,4,3,3
5897,4000,1260.0,171,4,4,3,3
5898,4000,1857.5,172,3,4,3,3
5899,4000,1440.0,115,3,2,1,2
5900,4000,1400.0,172,3,4,3,3
5901,4000,1100.0,154,3,3,1,2
5902,4000,790.0,100,2,2,1,2
5903,4000,770.0,100,2,2,1,2
5904,4000,1857.5,140,4,2,1,2
5905,4000,1400.0,142,3,2,1,2
5906,4000,1162.0,140,4,2,1,1
5907,4000,1200.0,120,4,3,2,2
5908,4000,610.0,60,1,1,0,0
5909,4000,800.0,44,1,2,1,1
5910,4000,1310.0,137,4,2,1,2
5911,4000,1411.0,55,1,2,1,2
5912,4000,1500.0,134,3,2,1,2
5913,4000,1857.5,150,3,4,1,2
5914,4000,770.0,70,2,2,1,1
5915,4000,750.0,67,2,2,1,1
5916,4000,950.0,68,1,2,1,1
5917,4000,890.0,40,1,2,1,1
5918,4000,700.0,75,3,2,1,1
5919,4000,1511.0,118,3,2,1,3
5920,4000,783.0,60,2,2,1,1
5921,4000,600.0,95,2,2,1,2
5922,4000,1510.0,145,4,3,2,2
5923,4000,1580.0,145,4,3,2,2
5924,4000,1400.0,140,3,5,1,3
5925,4000,1200.0,172,4,4,3,3
5926,4000,1100.0,120,3,4,1,2
5927,4000,574.0,79,3,2,1,2
5928,4000,570.0,79,3,2,1,2
5929,4000,1035.0,81,2,2,1,1
5930,4000,1800.0,125,4,3,1,1
5931,4000,0.0,135,3,3,1,1
5932,4000,1857.5,172,4,2,1,3
5933,4000,1857.5,160,3,4,3,3
5934,4000,1020.0,112,2,3,1,2
5935,4000,1502.0,111,3,2,1,2
5936,4000,1502.0,111,3,3,1,2
5937,4000,900.0,78,2,2,1,2
5938,4000,650.0,83,2,2,1,2
5939,4000,860.0,112,3,3,2,2
5940,4000,780.0,130,3,2,1,1
5941,4000,1857.5,172,3,2,1,2
5942,4000,1400.0,160,3,4,3,3
5943,4000,1226.0,127,3,4,3,2
5944,4000,600.0,80,3,2,1,2
5945,4000,1000.0,103,2,1,0,1
5946,4000,1377.0,137,3,2,1,1
5947,4000,980.0,70,2,3,2,1
5948,4000,1857.5,161,4,4,3,3
5949,4000,1100.0,135,3,4,3,2
5950,4000,1500.0,160,3,4,3,3
5951,4000,1857.5,172,3,4,3,3
5952,4000,1857.5,172,4,5,4,4
5953,4000,1857.5,140,4,2,1,2
5954,4000,1323.0,132,3,3,1,2
5955,4000,1857.5,140,3,3,2,3
5956,4000,589.0,41,1,1,0,1
5957,4030,1650.0,70,2,2,1,2
5958,4100,1696.0,110,3,4,3,2
5959,4100,1000.0,115,3,2,1,2
5960,4100,1756.0,150,4,3,1,1
5961,4100,1400.0,116,3,4,3,3
5962,4100,800.0,67,2,2,1,1
5963,4100,700.0,43,1,2,1,1
5964,4150,1200.0,93,2,3,1,1
5965,4193,1044.0,37,1,2,1,2
5966,4199,1857.5,172,4,3,2,3
5967,4200,1031.0,120,3,3,1,1
5968,4200,1031.0,120,3,2,1,1
5969,4200,531.0,40,1,2,1,1
5970,4200,532.0,54,1,2,1,1
5971,4200,0.0,54,2,2,1,1
5972,4200,0.0,47,2,2,1,1
5973,4200,800.0,97,2,3,1,2
5974,4200,1800.0,160,4,3,1,2
5975,4200,1100.0,126,4,5,2,2
5976,4200,1130.0,120,3,2,1,1
5977,4200,0.0,123,3,2,1,2
5978,4200,1857.5,155,4,4,3,3
5979,4200,1000.0,132,3,2,1,3
5980,4200,900.0,140,3,3,2,2
5981,4200,0.0,133,4,3,2,3
5982,4200,922.0,97,3,2,1,1
5983,4200,1450.0,98,2,1,0,1
5984,4200,1000.0,135,3,4,3,2
5985,4200,1500.0,155,3,2,1,2
5986,4200,1857.5,172,3,4,3,3
5987,4200,650.0,82,3,3,2,2
5988,4200,1000.0,101,3,2,1,2
5989,4200,880.0,101,3,2,1,2
5990,4200,950.0,87,2,2,1,2
5991,4200,990.0,112,2,3,1,2
5992,4200,1100.0,126,4,4,2,2
5993,4200,1400.0,115,3,2,1,2
5994,4200,750.0,70,2,2,1,1
5995,4200,750.0,70,2,2,1,1
5996,4200,500.0,65,2,2,1,1
5997,4200,500.0,65,2,2,1,1
5998,4200,1857.5,135,3,2,1,1
5999,4200,1300.0,160,2,3,2,1
6000,4251,929.0,52,1,2,1,1
6001,4300,600.0,90,2,2,1,1
6002,4300,950.0,66,2,2,1,1
6003,4300,1530.0,127,3,5,3,2
6004,4300,0.0,55,1,2,1,1
6005,4300,1200.0,128,3,5,2,3
6006,4300,1500.0,130,3,3,1,2
6007,4300,900.0,143,3,4,3,3
6008,4300,1200.0,100,2,2,1,1
6009,4300,1857.5,172,4,3,2,2
6010,4300,1292.0,172,3,4,3,2
6011,4300,1500.0,130,3,2,1,1
6012,4350,882.0,104,3,2,1,2
6013,4393,1044.0,42,1,2,1,2
6014,4400,574.0,79,2,2,1,2
6015,4400,650.0,74,1,2,1,1
6016,4400,780.0,65,2,2,1,1
6017,4400,747.0,63,2,3,2,2
6018,4400,1000.0,70,2,2,1,2
6019,4400,780.0,65,2,2,1,2
6020,4400,700.0,58,1,2,1,1
6021,4400,550.0,79,2,2,1,2
6022,4400,1150.0,120,3,2,1,2
6023,4400,1050.0,120,3,3,2,2
6024,4499,1200.0,142,4,5,3,1
6025,4500,1080.0,107,3,2,1,1
6026,4500,1100.0,87,2,2,1,1
6027,4500,1100.0,87,2,2,1,1
6028,4500,1100.0,87,2,2,1,1
6029,4500,1300.0,172,4,2,1,4
6030,4500,850.0,172,4,5,2,3
6031,4500,1857.5,172,4,7,4,4
6032,4500,624.0,74,1,2,1,1
6033,4500,1100.0,133,3,3,1,2
6034,4500,1200.0,134,3,5,3,2
6035,4500,0.0,172,3,5,3,2
6036,4500,1300.0,172,4,5,3,2
6037,4500,1200.0,172,4,5,3,2
6038,4500,0.0,172,4,4,3,2
6039,4500,1550.0,168,3,2,1,2
6040,4500,690.0,67,1,2,1,2
6041,4500,800.0,110,3,3,2,2
6042,4500,1200.0,134,3,5,3,2
6043,4500,0.0,148,3,5,3,2
6044,4500,1100.0,103,2,3,1,1
6045,4500,1400.0,105,3,3,1,2
6046,4500,1857.5,153,4,4,2,3
6047,4500,1600.0,130,4,3,1,2
6048,4500,1650.0,155,3,3,1,2
6049,4500,950.0,140,3,2,1,2
6050,4500,780.0,92,2,2,1,2
6051,4500,1200.0,115,3,3,1,2
6052,4500,1051.0,62,1,2,1,2
6053,4500,611.0,73,2,2,1,1
6054,4500,1007.0,130,3,4,1,2
6055,4500,940.0,108,3,2,1,2
6056,4500,600.0,117,3,4,3,2
6057,4500,1800.0,172,3,2,1,3
6058,4500,0.0,172,3,2,1,2
6059,4500,950.0,140,3,2,1,2
6060,4500,904.0,172,3,5,1,1
6061,4500,1857.5,172,3,3,0,1
6062,4500,1857.5,144,3,2,1,1
6063,4500,0.0,172,3,4,3,2
6064,4500,980.0,112,2,2,1,3
6065,4500,0.0,100,3,2,1,2
6066,4500,1857.5,172,4,6,3,2
6067,4500,1163.0,130,3,2,1,1
6068,4500,1200.0,134,3,5,3,2
6069,4500,1200.0,134,3,4,3,2
6070,4500,1200.0,172,4,5,3,2
6071,4500,940.0,104,2,2,1,2
6072,4500,750.0,111,3,2,1,2
6073,4500,825.0,142,3,4,3,2
6074,4500,0.0,127,4,3,2,2
6075,4500,824.0,142,3,4,3,2
6076,4500,1857.5,107,3,3,1,2
6077,4500,1408.0,70,2,2,1,2
6078,4500,1121.0,94,3,2,1,2
6079,4500,650.0,66,2,1,0,1
6080,4500,1700.0,172,3,4,3,4
6081,4500,800.0,64,2,2,1,2
6082,4500,900.0,135,3,3,2,2
6083,4500,710.0,113,4,2,1,2
6084,4500,1800.0,170,4,2,1,2
6085,4500,1200.0,134,3,5,3,2
6086,4500,0.0,172,4,1,2,3
6087,4500,1700.0,120,3,4,3,3
6088,4500,1200.0,74,1,1,0,2
6089,4500,1200.0,74,1,1,0,2
6090,4500,1750.0,172,3,4,3,3
6091,4500,950.0,87,2,3,1,2
6092,4500,950.0,87,2,3,1,2
6093,4500,1857.5,140,3,4,3,3
6094,4500,1051.0,62,1,1,0,2
6095,4500,615.0,57,2,2,1,1
6096,4500,1200.0,128,3,2,1,1
6097,4500,560.0,55,2,1,0,1
6098,4500,1740.0,155,3,2,1,2
6099,4500,1200.0,125,3,3,2,3
6100,4500,1400.0,120,2,3,1,2
6101,4500,1857.5,82,2,2,1,2
6102,4500,250.0,140,3,2,1,3
6103,4500,1080.0,160,3,2,1,1
6104,4500,1459.0,168,3,2,1,1
6105,4500,1625.0,172,3,4,3,3
6106,4500,1383.0,140,3,2,1,1
6107,4500,1200.0,134,3,5,3,2
6108,4500,1550.0,172,3,5,3,3
6109,4500,1287.0,106,3,2,1,2
6110,4500,1857.5,153,4,4,2,3
6111,4500,1857.5,171,3,3,1,3
6112,4500,1857.5,171,3,3,1,3
6113,4500,1650.0,155,3,3,1,2
6114,4500,1155.0,125,3,3,2,3
6115,4500,1102.0,73,2,2,1,1
6116,4500,574.0,79,3,1,0,2
6117,4500,1857.5,172,4,3,2,3
6118,4500,1150.0,122,3,2,1,2
6119,4500,1600.0,140,3,4,3,2
6120,4500,1857.5,150,3,2,1,1
6121,4500,850.0,117,3,2,1,0
6122,4500,1316.0,160,3,3,2,2
6123,4500,1316.0,160,3,3,2,2
6124,4500,1857.5,102,2,2,1,2
6125,4500,1857.5,169,4,4,3,4
6126,4500,693.0,69,2,2,1,2
6127,4500,1800.0,172,3,3,2,3
6128,4500,1600.0,130,4,2,1,2
6129,4500,560.0,55,2,1,0,1
6130,4500,1500.0,148,3,4,3,3
6131,4500,1400.0,120,2,4,1,1
6132,4500,1857.5,132,3,3,1,3
6133,4500,1857.5,172,4,1,4,1
6134,4500,750.0,68,2,2,1,1
6135,4500,750.0,68,2,2,1,1
6136,4510,1857.5,64,1,2,1,1
6137,4600,860.0,70,2,2,1,1
6138,4600,0.0,146,4,3,2,2
6139,4600,1400.0,130,3,2,1,1
6140,4600,1630.0,172,3,2,1,2
6141,4600,1546.0,172,3,5,3,3
6142,4600,1857.5,172,4,3,2,3
6143,4630,1624.0,120,3,2,1,2
6144,4655,1077.0,70,2,3,2,1
6145,4695,545.0,43,1,2,1,1
6146,4700,1857.5,134,3,3,1,1
6147,4700,1000.0,117,2,4,2,2
6148,4700,1600.0,150,3,4,3,3
6149,4700,1700.0,172,3,4,3,0
6150,4700,1400.0,110,3,2,1,1
